0.575495 0.2763257 -0.6069876 0.6380497 0.8886611
-0.7821367 0.6801558 0.6717521 -0.7820898 0.2077912
0.4271637 -0.2805425 -0.6349402 -0.7281423 0.7490424
-0.4393774 -0.5853431 0.5336101 -0.2308251 2.584889
-0.2619449 0.4848364 0.4592105 -0.5538168 0.1624173
0.1437279 -0.1836308
